212947,91450103075246216F,EN,4501,6513,10000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,2378.35,2378.35,986.92,0.0,0.0,148.34,838.58,1391.42,102.24,0.0,0.0,78.22,29,0,0,0,6,1,30,1,0,1,15,9,2,4,0,3,0,0,1,2,13,12,1034.69,0
212949,91450103745149205P,EN,4501,6531,3000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,7103.0,5714.0,1389.0,0.0,0.0,1389.0,0.0,5714.0,0.0,0.0,0.0,77.63,15,0,0,0,2,2,15,0,0,0,8,7,0,0,0,0,0,0,0,5,10,15,287.5,0
212964,914501277597690189,EN,4501,3039,19000.0,0,-2147483640.0,-2147483640.0,0.0,10755.84,10755.84,10755.84,0.0,0.0,0.0,0.0,0.0,10755.84,10755.84,0.0,0.0,32.56,51,0,0,0,0,0,53,0,0,0,8,5,9,5,0,0,0,1,4,8,10,12,1030.0,6
212977,91450102680118087U,EN,4501,6560,20000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,4657.49,4657.49,4657.49,0.0,0.0,4657.49,0.0,0.0,0.0,0.0,0.0,-42.19,25,0,0,0,3,3,23,2,0,2,19,4,0,0,0,0,0,0,0,6,15,12,857.0,0
212981,91450100330694412G,EN,4501,6513,5000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,769.29,769.29,769.29,0.0,0.0,769.29,0.0,0.0,0.0,0.0,0.0,258.33,3,0,0,0,0,0,3,1,0,1,0,2,0,0,0,0,0,0,0,1,2,1,544.83,0
212987,91450100697601243R,EN,4501,3499,10000.0,0,-2147483640.0,-2147483640.0,0.0,50037.0,46398.0,45978.0,0.0,0.0,0.0,0.0,0.0,45978.0,40380.0,0.0,420.0,568.0,98,0,0,0,1,1,95,0,0,0,16,31,2,0,0,0,0,0,0,13,16,16,2082.0,11
212993,91450126677743164T,EN,4501,5090,50000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,166105.0,166105.0,0.0,0.0,0.0,0.0,0.0,166105.0,140146.23,0.0,0.0,10692.16,158,0,0,0,21,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6647.33,0
212995,91450100718803275P,EN,4501,6571,5000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,9337.58,9337.58,8789.45,0.0,0.0,8789.45,0.0,0.0,0.0,0.0,548.13,-10475.53,111,1,0,0,20,6,108,10,0,10,89,9,0,0,0,0,0,0,0,5,26,23,1691.81,0
212997,91450102687771281B,EN,4501,6512,5000.0,13,2017.0,1.0,0.0,0.0,4754.68,4754.68,0.0,0.0,0.0,0.0,0.0,4754.68,3905.63,0.0,0.0,83.59,17,0,0,0,3,0,17,0,0,0,6,11,0,0,0,0,0,0,0,6,11,10,682.0,0
213000,914501005984481402,EN,4501,7513,10000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,3626.06,3626.06,3626.06,0.0,0.0,3626.06,0.0,0.0,0.0,0.0,0.0,127.52,23,0,0,0,7,7,15,4,1,3,12,6,1,0,0,0,0,0,0,7,12,8,550.0,2
213021,914501007658143565,EN,4501,6550,5000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,14205.62,14205.62,0.0,0.0,0.0,0.0,0.0,8020.55,8020.55,0.0,6185.07,76.5,60,0,0,0,15,0,33,0,0,0,0,19,0,0,0,0,0,0,0,4,8,4,14.32,0
213027,91450100677717441G,EN,4501,6429,10000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,117672.0,90897.0,41160.0,0.0,23172.0,17988.0,0.0,76311.0,34250.0,201.0,0.0,1188.0,48,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,540.0,0
213028,91450103068892172D,EN,4501,6513,10000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,9498.0,9498.0,2937.0,0.0,0.0,2029.0,0.0,6561.0,0.0,0.0,0.0,230.0,8,0,0,0,0,0,8,0,0,0,5,3,0,0,0,0,0,0,0,3,5,5,317.0,0
213032,91450103581985820U,EN,4501,6550,1000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,17970.0,9225.0,0.0,0.0,0.0,0.0,0.0,9225.0,5535.0,0.0,8745.0,775.0,25,0,0,0,7,5,23,0,0,0,18,7,0,18,0,0,2,8,8,6,15,18,452.0,0
213035,91450105096024401E,EN,4501,6513,2000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,2968.46,2590.91,377.55,0.0,0.0,377.55,0.0,0.0,0.0,2590.91,0.0,134.97,4,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,2,2,1,54.0,0
213042,91450100596885048C,EN,4501,7721,10000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,7000.0,7000.0,4150.0,0.0,0.0,4150.0,0.0,2850.0,0.0,0.0,0.0,743.0,15,0,0,0,4,2,15,0,0,0,10,5,0,0,0,0,0,0,0,3,4,5,139.0,1
213044,91450103554708473J,EN,4501,7530,2000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,2022.16,1901.5,1901.5,0.0,0.0,1901.5,0.0,0.0,0.0,0.0,120.66,171.71,10,0,0,0,0,0,12,0,0,0,9,1,0,0,0,0,0,0,0,3,6,8,195.3,0
213048,91450100399551460C,EN,4501,6560,10000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,5642.32,5642.32,5642.32,0.0,0.0,5642.32,0.0,0.0,0.0,0.0,0.0,1531.65,41,0,0,0,0,0,37,3,0,3,24,13,0,0,0,0,0,0,0,4,10,10,793.9,0
213050,914501006648277215,EN,4501,6531,10000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,14996.0,5999.0,5999.0,0.0,0.0,5999.0,0.0,8997.0,8997.0,0.0,0.0,1609.0,15,0,0,0,0,0,15,0,0,0,10,5,0,0,0,0,0,0,0,4,7,8,600.0,0
213051,91450100MA5K9NKG4Q,EN,4501,4416,8000.0,0,-2147483640.0,-2147483640.0,0.0,810.71,610.71,610.71,120.0,0.0,0.0,0.0,120.0,490.71,490.71,0.0,0.0,32.15,8,0,0,0,0,0,8,1,0,1,3,2,0,0,0,0,0,0,0,2,4,8,125.15,2
213053,91450100796837614D,EN,4501,7690,2000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,17215.0,17215.0,14060.0,0.0,0.0,14060.0,0.0,0.0,0.0,0.0,3155.0,2129.0,82,0,0,0,8,7,81,4,0,4,21,37,0,15,2,0,5,1,7,2,56,10,1071.0,10
213067,91450100098806415K,EN,4501,6512,10000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,1913.0,1913.0,1913.0,0.0,0.0,1913.0,0.0,0.0,0.0,0.0,0.0,11.0,4,0,0,0,0,0,4,1,0,1,1,2,0,0,0,0,0,0,0,1,3,4,215.0,0
213071,91450100MA5KAUHM9X,EN,4501,8492,25000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,64348.88,64348.88,64348.88,0.0,0.0,64348.88,0.0,0.0,0.0,0.0,0.0,6682.3,191,0,0,0,20,15,162,11,2,8,0,0,0,0,0,0,0,0,0,23,105,62,6206.38,11
213074,91450103588639015N,EN,4501,7486,2000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,18836.23,18836.23,18836.23,0.0,0.0,18836.23,0.0,0.0,0.0,0.0,0.0,2653.07,34,0,0,0,2,1,34,5,0,5,22,7,0,0,0,0,0,0,0,5,24,16,1100.0,1
213075,914501000907156829,EN,4501,7441,30000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,7218.69,7218.69,7218.69,0.0,0.0,7218.69,0.0,0.0,0.0,0.0,0.0,-6829.25,66,0,0,0,23,12,63,0,0,0,45,16,0,0,0,0,0,0,0,14,42,37,786.0,0
213083,91450100052708123U,EN,4501,7484,6000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,5876.32,5726.32,4622.33,0.0,0.0,4622.33,0.0,0.0,0.0,0.0,1253.99,117.26,13,0,0,0,5,2,16,3,0,3,9,1,4,0,0,0,0,0,0,3,10,10,885.27,0
213090,91450000747950485J,EN,4501,6550,30000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,43931.0,43931.0,10329.0,0.0,0.0,10329.0,0.0,20284.0,20284.0,0.0,13318.0,11401.0,65,0,0,0,10,3,59,2,0,2,39,21,0,0,0,0,0,0,0,7,34,20,1376.0,0
213099,91450107MA5K9N92X4,EN,4501,3862,1000.0,0,-2147483640.0,-2147483640.0,0.0,1572.89,1453.07,1453.07,110.0,0.0,0.0,110.0,0.0,1343.07,831.34,0.0,0.0,6.74,7,0,0,0,0,0,7,0,0,0,2,3,0,1,0,0,0,1,0,5,1,4,242.92,10
213104,9145010057182357XW,EN,4501,3829,12000.0,0,-2147483640.0,-2147483640.0,0.0,114125.51,11412.51,11406.59,0.0,0.0,0.0,0.0,0.0,10813.78,10813.78,592.81,5.92,-256.47,36,0,0,0,3,0,37,0,0,0,9,13,0,5,0,0,0,0,5,6,3,15,848.76,7
213105,91450100669741433U,EN,4501,6513,10010.0,0,-2147483640.0,-2147483640.0,0.0,0.0,4256.75,4256.75,1381.7,0.0,0.0,1381.7,0.0,2875.05,2639.18,0.0,0.0,461.56,9,0,0,0,0,0,9,0,0,0,2,7,5,0,0,0,0,0,0,2,6,5,256.0,0
213113,91450100315888729D,EN,4501,3829,15880.0,0,-2147483640.0,-2147483640.0,0.0,2206.0,2206.0,2206.0,220.0,0.0,0.0,220.0,0.0,1428.0,1411.0,538.0,20.0,211.0,16,0,0,0,0,0,20,0,0,0,7,0,0,0,0,0,0,0,0,0,0,16,134.8,0
213120,91450107340380070L,EN,4501,7530,3000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,612.61,612.61,612.61,0.0,0.0,612.61,0.0,0.0,0.0,0.0,0.0,1.81,7,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,458.38,3
213127,91450100737646025L,EN,4501,7721,20000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,74629.0,73200.0,0.0,0.0,0.0,0.0,0.0,73200.0,73200.0,0.0,1429.0,-739.0,59,0,0,0,0,0,59,0,0,0,18,10,0,0,0,0,0,0,0,10,13,26,3021.0,0
213170,91450103574599737P,EN,4501,4891,2000.0,13,2015.0,1.0,0.0,0.0,7157.04,7157.04,2990.65,0.0,0.0,2990.65,0.0,0.0,0.0,0.0,4166.39,366.32,28,0,0,0,4,4,25,0,0,0,12,15,0,0,0,0,0,0,0,0,6,8,480.5,0
213178,91450100397017483T,EN,4501,6560,1000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,682.0,682.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,678.0,0.0,212.5,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,4.0,0
213194,91450103747965230Y,EN,4501,6519,5000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,1559.14,1559.14,0.0,0.0,0.0,0.0,0.0,1559.14,1424.12,0.0,0.0,152.71,23,0,0,0,5,2,18,0,0,0,6,14,0,0,0,0,0,0,0,5,14,14,810.65,0
213227,91450100771704508G,EN,4501,4891,10000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,90328.07,90328.07,64852.21,0.0,64852.21,0.0,0.0,18266.43,14845.72,0.0,7209.43,7109.62,44,0,0,0,6,6,44,1,0,1,18,20,0,6,1,5,0,0,0,12,16,15,42143.13,0
213233,914501033306323507,EN,4501,6599,2000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,2208.53,2208.53,2208.53,0.0,0.0,2208.53,0.0,0.0,0.0,0.0,0.0,-92.17,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
213237,91450100799709562X,EN,4501,4862,10000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,14233.9,10999.79,11855.0,0.0,0.0,854.4,0.0,0.0,0.0,2378.9,0.0,-513.61,54,0,0,0,5,0,52,6,3,3,35,11,0,0,0,0,0,0,0,14,10,0,0.0,0
213241,914501266976436382,EN,4501,3981,30400.0,0,-2147483640.0,-2147483640.0,0.0,101824.0,101484.0,101466.0,4405.0,0.0,0.0,4405.0,0.0,97061.0,97061.0,0.0,18.0,-1182.0,553,0,0,0,223,0,537,0,0,0,2,25,0,0,0,0,0,0,0,12,0,56,4295.0,5
213253,91450100596865936Q,EN,4501,6513,20000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,3394.0,3394.0,3394.0,0.0,0.0,0.0,3394.0,0.0,0.0,0.0,0.0,415.0,11,0,0,0,4,0,13,0,0,0,7,4,0,0,0,0,0,0,0,2,9,9,548.0,0
213257,91450100054390729E,EN,4501,6511,10000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,6515.0,6515.0,1.0,0.5,0.0,0.5,0.0,3000.0,1.0,514.0,3000.0,198.0,20,0,0,0,0,0,20,0,0,0,5,15,0,0,0,0,0,0,0,3,8,8,260.0,0
213278,91450126559428921L,EN,4501,2039,20000.0,0,-2147483640.0,-2147483640.0,0.0,423567.0,307842.54,284290.22,0.0,0.0,0.0,0.0,0.0,284313.77,162045.42,23528.77,0.0,6754.27,402,0,0,0,102,30,380,0,0,0,52,100,0,0,0,0,0,0,0,20,15,42,10530.0,15
213298,914501007114295080,EN,4501,6531,20300.0,0,-2147483640.0,-2147483640.0,0.0,0.0,91789.05,91789.05,13217.62,0.0,0.0,13217.62,0.0,69300.73,65835.69,9270.7,0.0,5101.05,62,0,0,0,0,0,61,2,0,2,44,16,0,0,0,0,0,0,0,8,40,30,3114.48,3
213324,914501030969811640,EN,4501,6531,5000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,20967.05,20967.05,8686.0,0.0,0.0,8686.0,0.0,8695.9,3719.98,3585.15,0.0,1144.22,16,0,0,0,4,2,16,0,0,0,12,4,0,0,0,0,0,0,0,4,12,6,1200.0,0
351698,91450000569070898M,en,4501,4710,310000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,3105297.0,3105297.0,3105297.0,0.0,0.0,3105297.0,0.0,0.0,0.0,0.0,0.0,15651.0,680,0,0,0,0,0,680,21,0,21,338,321,0,0,0,0,0,0,0,0,126,126,99524.0,0
351700,91450000054392054K,en,4501,4790,100000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,1700115.0,1700115.0,1700115.0,0.0,0.0,1700115.0,0.0,0.0,0.0,0.0,0.0,13698.0,610,0,0,0,211,33,553,26,1,25,305,211,0,35,0,2,3,29,1,53,231,72,52134.0,9
351707,91450100MA5KCLBT4E,en,4501,6940,20000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,40346.38,40346.38,0.0,0.0,0.0,0.0,0.0,34674.1,34674.1,5421.02,251.26,-7804.47,54,1,0,0,15,4,55,4,0,4,39,11,35,38,5,14,0,0,19,11,39,11,2655.24,4
351713,91450000739981337N,en,4501,1340,21090.0,0,-2147483640.0,-2147483640.0,0.0,304580.0,410813.75,401069.09,401069.09,0.0,401069.09,0.0,0.0,0.0,0.0,0.0,9744.66,-62339.7,375,0,0,0,1,0,375,4,0,4,37,62,0,65,1,64,0,0,0,0,65,0,0.0,0
351717,914501235745615367,en,4501,313,30000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,317742.15,317742.15,0.0,0.0,0.0,0.0,0.0,317742.15,317742.15,0.0,0.0,-7419.04,117,0,0,0,5,3,120,1,0,1,7,31,85,25,0,0,2,6,17,15,25,25,6556.14,0
351718,914501005998365403,en,4501,4879,100000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,488307.18,488307.18,488307.18,0.0,0.0,488307.18,0.0,0.0,0.0,0.0,0.0,11019.03,131,0,0,0,27,5,121,0,0,0,30,72,0,0,0,0,0,0,0,25,42,50,35304.61,2
351735,91450125773890359C,en,4501,1741,10000.0,0,-2147483640.0,-2147483640.0,0.0,155201.64,152411.15,152411.15,0.0,0.0,0.0,0.0,0.0,152411.15,129549.48,0.0,0.0,-1920.86,355,0,0,0,15,12,355,1,0,1,26,41,12,7,0,0,1,4,2,34,42,72,4985.36,1
351760,91450126727651285D,en,4501,1741,10000.0,0,-2147483640.0,-2147483640.0,0.0,12000.0,119245.0,119245.0,0.0,0.0,0.0,0.0,0.0,119245.0,1000.0,0.0,0.0,4414.0,156,0,0,0,32,0,150,0,0,0,0,0,0,87,0,0,0,0,87,5,3,17,300.0,4
351761,914501007943462050,en,4501,3311,53351.0,0,-2147483640.0,-2147483640.0,0.0,77814.0,77998.0,77998.0,0.0,0.0,0.0,0.0,0.0,77998.0,54547.0,0.0,0.0,-2874.0,210,1,0,0,0,0,210,0,0,0,10,19,0,5,0,0,0,0,5,18,51,34,3276.0,7
351769,914501036902163936,en,4501,5273,21800.0,0,-2147483640.0,-2147483640.0,0.0,0.0,61565.0,49252.0,12313.0,0.0,0.0,12313.0,0.0,49252.0,0.0,0.0,0.0,824.0,31,0,0,0,3,2,30,0,0,0,10,7,0,5,0,0,1,2,2,6,5,20,2931.0,0
351773,914501007276669620,en,4501,4920,10000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,66444.0,66444.0,26578.0,0.0,0.0,26578.0,0.0,39866.0,0.0,0.0,0.0,443.0,71,0,0,0,2,2,69,0,0,0,7,41,0,40,0,1,1,10,28,9,62,22,2900.0,0
351774,91450100MA5KE2TW2W,en,4501,5176,1000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,79080.0,78928.0,63624.0,0.0,0.0,63624.0,0.0,15304.0,0.0,152.0,0.0,1495.0,28,0,0,0,0,0,26,0,0,0,12,16,0,0,0,0,0,0,0,0,0,6,3187.0,0
351778,914501007565244370,en,4501,4813,50000.0,0,-2147483640.0,-2147483640.0,0.0,0.0,114292.47,114292.47,114292.47,0.0,0.0,114292.47,0.0,0.0,0.0,0.0,0.0,5152.0,102,0,0,0,31,7,82,0,0,0,16,35,0,0,0,0,0,0,0,10,64,31,5966.9,0
